id,distance,time,from_airport,to_airport
48699,NULL,NULL,1050,1059
48700,NULL,NULL,1120,4059
48701,NULL,NULL,1815,3550
48702,NULL,NULL,1815,3484
48703,NULL,NULL,3885,2279
48704,NULL,NULL,5724,3714
48705,NULL,NULL,5724,7062
48706,NULL,NULL,3690,3876
48707,NULL,NULL,3690,3751
48708,NULL,NULL,3690,3494
48709,NULL,NULL,3690,3714
48710,NULL,NULL,3690,3550
48711,NULL,NULL,3690,3830
48712,NULL,NULL,3690,193
48713,NULL,NULL,2709,3494
48714,NULL,NULL,2709,3550
48715,NULL,NULL,3495,3751
48716,NULL,NULL,3495,3484
48717,NULL,NULL,3495,3830
48718,NULL,NULL,3495,3469
48719,NULL,NULL,2997,3494
48720,NULL,NULL,2896,3494
48721,NULL,NULL,2896,3550
48722,NULL,NULL,3448,3486
48723,NULL,NULL,3448,3520
48724,NULL,NULL,3448,3751
48725,NULL,NULL,3448,599
48726,NULL,NULL,3448,3494
48727,NULL,NULL,3448,340
48728,NULL,NULL,3448,3714
48729,NULL,NULL,3448,3550
48730,NULL,NULL,3448,3484
48731,NULL,NULL,3448,3697
48732,NULL,NULL,3448,346
48733,NULL,NULL,3448,3830
48734,NULL,NULL,3448,3462
48735,NULL,NULL,3448,3469
48736,NULL,NULL,3448,3745
48737,NULL,NULL,3448,73
48738,NULL,NULL,3448,100
48739,NULL,NULL,3448,146
48740,NULL,NULL,3448,193
48741,NULL,NULL,3448,1678
48742,NULL,NULL,2885,3494
48743,NULL,NULL,3738,3550
48744,NULL,NULL,302,253
48745,NULL,NULL,302,248
48746,NULL,NULL,302,1050
48747,NULL,NULL,302,1120
48748,NULL,NULL,302,897
48749,NULL,NULL,302,3494
48750,NULL,NULL,302,3714
48751,NULL,NULL,302,1165
48752,NULL,NULL,302,951
48753,NULL,NULL,302,4161
48754,NULL,NULL,302,3830
48755,NULL,NULL,302,246
48756,NULL,NULL,302,1063
48757,NULL,NULL,302,146
48758,NULL,NULL,2531,3576
48759,NULL,NULL,3846,3550
48760,NULL,NULL,3711,3486
48761,NULL,NULL,3711,3494
48762,NULL,NULL,3711,3714
48763,NULL,NULL,3711,3697
48764,NULL,NULL,3711,3830
48765,NULL,NULL,3711,3752
48766,NULL,NULL,3820,3876
48767,NULL,NULL,3820,3494
48768,NULL,NULL,3820,3714
48769,NULL,NULL,3820,3830
48770,NULL,NULL,3820,3752
48771,NULL,NULL,3644,3751
48772,NULL,NULL,3644,3469
48773,NULL,NULL,3849,3486
48774,NULL,NULL,3849,3876
48775,NULL,NULL,3849,3751
48776,NULL,NULL,3849,3494
48777,NULL,NULL,3849,3550
48778,NULL,NULL,3849,3484
48779,NULL,NULL,3849,3697
48780,NULL,NULL,3849,3830
48781,NULL,NULL,3849,3462
48782,NULL,NULL,3849,3469
48783,NULL,NULL,3849,193
48784,NULL,NULL,1957,3876
48785,NULL,NULL,1957,3494
48786,NULL,NULL,1957,3550
48787,NULL,NULL,4020,3751
48788,NULL,NULL,4020,3830
48789,NULL,NULL,4020,3469
48790,NULL,NULL,3561,3714
48791,NULL,NULL,3561,3550
48792,NULL,NULL,3561,3830
48793,NULL,NULL,1128,3797
48794,NULL,NULL,4112,3830
48795,NULL,NULL,1382,3876
48796,NULL,NULL,1382,3494
48797,NULL,NULL,1382,3714
48798,NULL,NULL,1382,3550
48799,NULL,NULL,1382,3830
48800,NULL,NULL,1382,3752
48801,NULL,NULL,7066,7067
48802,NULL,NULL,7066,3751
48803,NULL,NULL,5727,4384
48804,NULL,NULL,5727,3469
48805,NULL,NULL,3578,3876
48806,NULL,NULL,3578,3520
48807,NULL,NULL,4015,3876
48808,NULL,NULL,4015,3714
48809,NULL,NULL,3806,3876
48810,NULL,NULL,3806,3494
48811,NULL,NULL,3806,3714
48812,NULL,NULL,3806,3550
48813,NULL,NULL,3806,3830
48814,NULL,NULL,3710,3469
48815,NULL,NULL,4043,3751
48816,NULL,NULL,4043,3550
48817,NULL,NULL,4043,3830
48818,NULL,NULL,5730,3714
48819,NULL,NULL,5730,4284
48820,NULL,NULL,4162,1050
48821,NULL,NULL,4088,3484
48822,NULL,NULL,3486,3864
48823,NULL,NULL,3486,3682
48824,NULL,NULL,3486,3825
48825,NULL,NULL,3486,5722
48826,NULL,NULL,3486,3448
48827,NULL,NULL,3486,3711
48828,NULL,NULL,3486,3849
48829,NULL,NULL,3486,3876
48830,NULL,NULL,3486,1852
48831,NULL,NULL,3486,3627
48832,NULL,NULL,3486,3520
48833,NULL,NULL,3486,3751
48834,NULL,NULL,3486,3670
48835,NULL,NULL,3486,5734
48836,NULL,NULL,3486,3494
48837,NULL,NULL,3486,4058
48838,NULL,NULL,3486,3533
48839,NULL,NULL,3486,3653
48840,NULL,NULL,3486,3685
48841,NULL,NULL,3486,4034
48842,NULL,NULL,3486,3714
48843,NULL,NULL,3486,3550
48844,NULL,NULL,3486,3585
48845,NULL,NULL,3486,7059
48846,NULL,NULL,3486,3877
48847,NULL,NULL,3486,3484
48848,NULL,NULL,3486,3697
48849,NULL,NULL,3486,6958
48850,NULL,NULL,3486,3458
48851,NULL,NULL,3486,3878
48852,NULL,NULL,3486,4011
48853,NULL,NULL,3486,3576
48854,NULL,NULL,3486,3717
48855,NULL,NULL,3486,3459
48856,NULL,NULL,3486,3858
48857,NULL,NULL,3486,3861
48858,NULL,NULL,3486,3830
48859,NULL,NULL,3486,3722
48860,NULL,NULL,3486,3752
48861,NULL,NULL,3486,3462
48862,NULL,NULL,3486,4114
48863,NULL,NULL,3486,3641
48864,NULL,NULL,3486,3626
48865,NULL,NULL,3486,3608
48866,NULL,NULL,3486,3793
48867,NULL,NULL,3486,4014
48868,NULL,NULL,3486,3469
48869,NULL,NULL,3486,2890
48870,NULL,NULL,3486,3678
48871,NULL,NULL,3486,3646
48872,NULL,NULL,3486,146
48873,NULL,NULL,3486,193
48874,NULL,NULL,3876,4355
48875,NULL,NULL,3876,3658
48876,NULL,NULL,3876,2874
48877,NULL,NULL,3876,3682
48878,NULL,NULL,3876,2895
48879,NULL,NULL,3876,4007
48880,NULL,NULL,3876,3825
48881,NULL,NULL,3876,2875
48882,NULL,NULL,3876,3811
48883,NULL,NULL,3876,3690
48884,NULL,NULL,3876,3820
48885,NULL,NULL,3876,3849
48886,NULL,NULL,3876,1957
48887,NULL,NULL,3876,1382
48888,NULL,NULL,3876,3578
48889,NULL,NULL,3876,4015
48890,NULL,NULL,3876,3806
48891,NULL,NULL,3876,3486
48892,NULL,NULL,3876,3759
48893,NULL,NULL,3876,3488
48894,NULL,NULL,3876,1800
48895,NULL,NULL,3876,3751
48896,NULL,NULL,3876,3670
48897,NULL,NULL,3876,3645
48898,NULL,NULL,3876,3730
48899,NULL,NULL,3876,3494
48900,NULL,NULL,3876,5738
48901,NULL,NULL,3876,3533
48902,NULL,NULL,3876,3879
48903,NULL,NULL,3876,1948
48904,NULL,NULL,3876,1926
48905,NULL,NULL,3876,3472
48906,NULL,NULL,3876,4038
48907,NULL,NULL,3876,7002
48908,NULL,NULL,3876,4113
48909,NULL,NULL,3876,5742
48910,NULL,NULL,3876,3714
48911,NULL,NULL,3876,3550
48912,NULL,NULL,3876,3845
48913,NULL,NULL,3876,3585
48914,NULL,NULL,3876,3580
48915,NULL,NULL,3876,3712
48916,NULL,NULL,3876,3877
48917,NULL,NULL,3876,3484
48918,NULL,NULL,3876,3697
48919,NULL,NULL,3876,1780
48920,NULL,NULL,3876,3458
48921,NULL,NULL,3876,3878
48922,NULL,NULL,3876,3542
48923,NULL,NULL,3876,1824
48924,NULL,NULL,3876,4115
48925,NULL,NULL,3876,3717
48926,NULL,NULL,3876,3782
48927,NULL,NULL,3876,3858
48928,NULL,NULL,3876,3861
48929,NULL,NULL,3876,3515
48930,NULL,NULL,3876,1953
48931,NULL,NULL,3876,4386
48932,NULL,NULL,3876,3830
48933,NULL,NULL,3876,3611
48934,NULL,NULL,3876,3722
48935,NULL,NULL,3876,6959
48936,NULL,NULL,3876,3633
48937,NULL,NULL,3876,3752
48938,NULL,NULL,3876,3462
48939,NULL,NULL,3876,3570
48940,NULL,NULL,3876,3641
48941,NULL,NULL,3876,3626
48942,NULL,NULL,3876,3608
48943,NULL,NULL,3876,4016
48944,NULL,NULL,3876,3793
48945,NULL,NULL,3876,3731
48946,NULL,NULL,3876,3613
48947,NULL,NULL,3876,3642
48948,NULL,NULL,3876,3469
48949,NULL,NULL,3876,3678
48950,NULL,NULL,3876,2883
48951,NULL,NULL,3876,3698
48952,NULL,NULL,3876,3646
48953,NULL,NULL,3876,4116
48954,NULL,NULL,3876,3676
48955,NULL,NULL,3876,3873
48956,NULL,NULL,1789,3550
48957,NULL,NULL,3759,3876
48958,NULL,NULL,3759,3751
48959,NULL,NULL,3759,3494
48960,NULL,NULL,3759,3714
48961,NULL,NULL,3759,3550
48962,NULL,NULL,3759,3830
48963,NULL,NULL,3759,193
48964,NULL,NULL,5732,3830
48965,NULL,NULL,2537,3576
48966,NULL,NULL,3322,2246
48967,NULL,NULL,7074,3751
48968,NULL,NULL,7074,7076
48969,NULL,NULL,4344,3751
48970,NULL,NULL,245,246
48971,NULL,NULL,3819,3751
48972,NULL,NULL,3819,3714
48973,NULL,NULL,3819,3550
48974,NULL,NULL,3819,3484
48975,NULL,NULL,3819,3830
48976,NULL,NULL,3819,3469
48977,NULL,NULL,609,3494
48978,NULL,NULL,609,3714
48979,NULL,NULL,609,3830
48980,NULL,NULL,3872,3751
48981,NULL,NULL,3744,3550
48982,NULL,NULL,4285,3714
48983,NULL,NULL,4285,3550
48984,NULL,NULL,4285,3830
48985,NULL,NULL,2287,2246
48986,NULL,NULL,1852,3486
48987,NULL,NULL,1852,3751
48988,NULL,NULL,1852,3494
48989,NULL,NULL,1852,3714
48990,NULL,NULL,1852,3550
48991,NULL,NULL,1852,3484
48992,NULL,NULL,1852,3830
48993,NULL,NULL,1852,3469
48994,NULL,NULL,1797,3550
48995,NULL,NULL,3488,3876
48996,NULL,NULL,3488,3751
48997,NULL,NULL,3488,3494
48998,NULL,NULL,3488,3714
48999,NULL,NULL,3488,3550
49000,NULL,NULL,3488,3830
49001,NULL,NULL,3488,193
49002,NULL,NULL,4045,3830
49003,NULL,NULL,1800,3876
49004,NULL,NULL,1800,3550
49005,NULL,NULL,3502,3751
49006,NULL,NULL,3502,3550
49007,NULL,NULL,3627,3486
49008,NULL,NULL,3627,3751
49009,NULL,NULL,3627,3494
49010,NULL,NULL,3627,3714
49011,NULL,NULL,3627,3830
49012,NULL,NULL,3520,3448
49013,NULL,NULL,3520,3578
49014,NULL,NULL,3520,3486
49015,NULL,NULL,3520,3751
49016,NULL,NULL,3520,3494
49017,NULL,NULL,3520,3550
49018,NULL,NULL,3520,3697
49019,NULL,NULL,3520,3830
49020,NULL,NULL,3520,100
49021,NULL,NULL,3520,146
49022,NULL,NULL,3520,193
49023,NULL,NULL,5733,3751
49024,NULL,NULL,5733,3497
49025,NULL,NULL,3093,3494
49026,NULL,NULL,3751,4019
49027,NULL,NULL,3751,7067
49028,NULL,NULL,3751,3840
49029,NULL,NULL,3751,7001
49030,NULL,NULL,3751,3682
49031,NULL,NULL,3751,3673
49032,NULL,NULL,3751,3558
49033,NULL,NULL,3751,3811
49034,NULL,NULL,3751,4021
49035,NULL,NULL,3751,4083
49036,NULL,NULL,3751,3690
49037,NULL,NULL,3751,3495
49038,NULL,NULL,3751,3448
49039,NULL,NULL,3751,3644
49040,NULL,NULL,3751,3849
49041,NULL,NULL,3751,4020
49042,NULL,NULL,3751,4043
49043,NULL,NULL,3751,3486
49044,NULL,NULL,3751,3876
49045,NULL,NULL,3751,3759
49046,NULL,NULL,3751,7074
49047,NULL,NULL,3751,4344
49048,NULL,NULL,3751,3819
49049,NULL,NULL,3751,3872
49050,NULL,NULL,3751,1852
49051,NULL,NULL,3751,3488
49052,NULL,NULL,3751,3502
49053,NULL,NULL,3751,3627
49054,NULL,NULL,3751,3520
49055,NULL,NULL,3751,5733
49056,NULL,NULL,3751,3670
49057,NULL,NULL,3751,3713
49058,NULL,NULL,3751,3729
49059,NULL,NULL,3751,3645
49060,NULL,NULL,3751,4250
49061,NULL,NULL,3751,3559
49062,NULL,NULL,3751,4099
49063,NULL,NULL,3751,3494
49064,NULL,NULL,3751,4292
49065,NULL,NULL,3751,3687
49066,NULL,NULL,3751,4127
49067,NULL,NULL,3751,3533
49068,NULL,NULL,3751,3743
49069,NULL,NULL,3751,340
49070,NULL,NULL,3751,4009
49071,NULL,NULL,3751,4296
49072,NULL,NULL,3751,3497
49073,NULL,NULL,3751,3467
49074,NULL,NULL,3751,4063
49075,NULL,NULL,3751,3685
49076,NULL,NULL,3751,3880
49077,NULL,NULL,3751,7051
49078,NULL,NULL,3751,4339
49079,NULL,NULL,3751,3504
49080,NULL,NULL,3751,3728
49081,NULL,NULL,3751,4113
49082,NULL,NULL,3751,7014
49083,NULL,NULL,3751,3714
49084,NULL,NULL,3751,3550
49085,NULL,NULL,3751,3457
49086,NULL,NULL,3751,4100
49087,NULL,NULL,3751,3585
49088,NULL,NULL,3751,4027
49089,NULL,NULL,3751,3514
49090,NULL,NULL,3751,5746
49091,NULL,NULL,3751,3877
49092,NULL,NULL,3751,3484
49093,NULL,NULL,3751,3829
49094,NULL,NULL,3751,3697
49095,NULL,NULL,3751,3602
49096,NULL,NULL,3751,3660
49097,NULL,NULL,3751,3543
49098,NULL,NULL,3751,3652
49099,NULL,NULL,3751,3458
49100,NULL,NULL,3751,7068
49101,NULL,NULL,3751,3878
49102,NULL,NULL,3751,3473
49103,NULL,NULL,3751,1824
49104,NULL,NULL,3751,4101
49105,NULL,NULL,3751,3576
49106,NULL,NULL,3751,3717
49107,NULL,NULL,3751,4072
49108,NULL,NULL,3751,3498
49109,NULL,NULL,3751,3948
49110,NULL,NULL,3751,3459
49111,NULL,NULL,3751,4216
49112,NULL,NULL,3751,3858
49113,NULL,NULL,3751,3861
49114,NULL,NULL,3751,6880
49115,NULL,NULL,3751,3453
49116,NULL,NULL,3751,3456
49117,NULL,NULL,3751,3863
49118,NULL,NULL,3751,3454
49119,NULL,NULL,3751,3734
49120,NULL,NULL,3751,3830
49121,NULL,NULL,3751,3720
49122,NULL,NULL,3751,3752
49123,NULL,NULL,3751,3462
49124,NULL,NULL,3751,4046
49125,NULL,NULL,3751,5761
49126,NULL,NULL,3751,3570
49127,NULL,NULL,3751,6133
49128,NULL,NULL,3751,3839
49129,NULL,NULL,3751,3527
49130,NULL,NULL,3751,1836
49131,NULL,NULL,3751,4087
49132,NULL,NULL,3751,4103
49133,NULL,NULL,3751,5766
49134,NULL,NULL,3751,3807
49135,NULL,NULL,3751,3731
49136,NULL,NULL,3751,3621
49137,NULL,NULL,3751,3949
49138,NULL,NULL,3751,4014
49139,NULL,NULL,3751,3577
49140,NULL,NULL,3751,3469
49141,NULL,NULL,3751,4348
49142,NULL,NULL,3751,3748
49143,NULL,NULL,3751,1840
49144,NULL,NULL,3751,3536
49145,NULL,NULL,3751,3817
49146,NULL,NULL,3751,3867
49147,NULL,NULL,3751,3678
49148,NULL,NULL,3751,3646
49149,NULL,NULL,3751,3855
49150,NULL,NULL,3751,3636
49151,NULL,NULL,3751,3676
49152,NULL,NULL,3751,4356
49153,NULL,NULL,3751,49
49154,NULL,NULL,3751,120
49155,NULL,NULL,3751,146
49156,NULL,NULL,3751,156
49157,NULL,NULL,3751,160
49158,NULL,NULL,3751,166
49159,NULL,NULL,3751,178
49160,NULL,NULL,3751,193
49161,NULL,NULL,3670,3486
49162,NULL,NULL,3670,3876
49163,NULL,NULL,3670,3751
49164,NULL,NULL,3670,3494
49165,NULL,NULL,3670,340
49166,NULL,NULL,3670,3714
49167,NULL,NULL,3670,3550
49168,NULL,NULL,3670,3484
49169,NULL,NULL,3670,3830
49170,NULL,NULL,3670,3752
49171,NULL,NULL,3670,1892
49172,NULL,NULL,3670,3469
49173,NULL,NULL,3670,193
49174,NULL,NULL,1801,3550
49175,NULL,NULL,1084,3714
49176,NULL,NULL,1084,813
49177,NULL,NULL,897,302
49178,NULL,NULL,897,1020
49179,NULL,NULL,3598,3830
49180,NULL,NULL,4029,3714
49181,NULL,NULL,2241,2057
49182,NULL,NULL,2241,340
49183,NULL,NULL,2241,3714
49184,NULL,NULL,2241,3797
49185,NULL,NULL,3713,3751
49186,NULL,NULL,3729,3751
49187,NULL,NULL,3729,3494
49188,NULL,NULL,3729,3550
49189,NULL,NULL,3729,3830
49190,NULL,NULL,3645,3876
49191,NULL,NULL,3645,3751
49192,NULL,NULL,3645,3494
49193,NULL,NULL,3645,340
49194,NULL,NULL,3645,3714
49195,NULL,NULL,3645,3550
49196,NULL,NULL,3645,3830
49197,NULL,NULL,3645,3752
49198,NULL,NULL,3645,3462
49199,NULL,NULL,3645,193
49200,NULL,NULL,599,3448
49201,NULL,NULL,599,3494
49202,NULL,NULL,599,3797
49203,NULL,NULL,599,3878
49204,NULL,NULL,599,3830
49205,NULL,NULL,2011,2042
49206,NULL,NULL,5734,3486
49207,NULL,NULL,5734,4058
49208,NULL,NULL,345,3494
49209,NULL,NULL,345,3576
49210,NULL,NULL,345,3830
49211,NULL,NULL,2188,3714
49212,NULL,NULL,2188,2194
49213,NULL,NULL,2188,1678
49214,NULL,NULL,6129,7068
49215,NULL,NULL,5735,3830
49216,NULL,NULL,1187,302
49217,NULL,NULL,535,3494
49218,NULL,NULL,4250,3751
49219,NULL,NULL,4250,3494
49220,NULL,NULL,4250,3550
49221,NULL,NULL,1943,3533
49222,NULL,NULL,3559,3751
49223,NULL,NULL,3559,3550
49224,NULL,NULL,3559,3484
49225,NULL,NULL,3559,3830
49226,NULL,NULL,4099,3751
49227,NULL,NULL,4099,3720
49228,NULL,NULL,4099,3469
49229,NULL,NULL,3730,3876
49230,NULL,NULL,3494,3864
49231,NULL,NULL,3494,580
49232,NULL,NULL,3494,2874
49233,NULL,NULL,3494,737
49234,NULL,NULL,3494,3682
49235,NULL,NULL,3494,2895
49236,NULL,NULL,3494,3673
49237,NULL,NULL,3494,4007
49238,NULL,NULL,3494,1218
49239,NULL,NULL,3494,4069
49240,NULL,NULL,3494,465
49241,NULL,NULL,3494,469
49242,NULL,NULL,3494,3690
49243,NULL,NULL,3494,2709
49244,NULL,NULL,3494,2997
49245,NULL,NULL,3494,2896
49246,NULL,NULL,3494,3448
49247,NULL,NULL,3494,2885
49248,NULL,NULL,3494,302
49249,NULL,NULL,3494,3711
49250,NULL,NULL,3494,3820
49251,NULL,NULL,3494,3849
49252,NULL,NULL,3494,1957
49253,NULL,NULL,3494,1382
49254,NULL,NULL,3494,3806
49255,NULL,NULL,3494,3486
49256,NULL,NULL,3494,3876
49257,NULL,NULL,3494,3759
49258,NULL,NULL,3494,609
49259,NULL,NULL,3494,1852
49260,NULL,NULL,3494,3488
49261,NULL,NULL,3494,3627
49262,NULL,NULL,3494,3520
49263,NULL,NULL,3494,3093
49264,NULL,NULL,3494,3751
49265,NULL,NULL,3494,3670
49266,NULL,NULL,3494,3729
49267,NULL,NULL,3494,3645
49268,NULL,NULL,3494,599
49269,NULL,NULL,3494,345
49270,NULL,NULL,3494,535
49271,NULL,NULL,3494,4250
49272,NULL,NULL,3494,1555
49273,NULL,NULL,3494,3533
49274,NULL,NULL,3494,340
49275,NULL,NULL,3494,1926
49276,NULL,NULL,3494,534
49277,NULL,NULL,3494,3685
49278,NULL,NULL,3494,2564
49279,NULL,NULL,3494,4008
49280,NULL,NULL,3494,4034
49281,NULL,NULL,3494,1767
49282,NULL,NULL,3494,1665
49283,NULL,NULL,3494,342
49284,NULL,NULL,3494,4339
49285,NULL,NULL,3494,3077
49286,NULL,NULL,3494,3728
49287,NULL,NULL,3494,3714
49288,NULL,NULL,3494,3550
49289,NULL,NULL,3494,3585
49290,NULL,NULL,3494,3712
49291,NULL,NULL,3494,3877
49292,NULL,NULL,3494,3484
49293,NULL,NULL,3494,507
49294,NULL,NULL,3494,2789
49295,NULL,NULL,3494,1881
49296,NULL,NULL,3494,1638
49297,NULL,NULL,3494,3660
49298,NULL,NULL,3494,1229
49299,NULL,NULL,3494,478
49300,NULL,NULL,3494,1780
49301,NULL,NULL,3494,3458
49302,NULL,NULL,3494,3878
49303,NULL,NULL,3494,3473
49304,NULL,NULL,3494,1824
49305,NULL,NULL,3494,4011
49306,NULL,NULL,3494,3576
49307,NULL,NULL,3494,3717
49308,NULL,NULL,3494,3459
49309,NULL,NULL,3494,3858
49310,NULL,NULL,3494,3861
49311,NULL,NULL,3494,6880
49312,NULL,NULL,3494,346
49313,NULL,NULL,3494,1524
49314,NULL,NULL,3494,3515
49315,NULL,NULL,3494,1953
49316,NULL,NULL,3494,2279
49317,NULL,NULL,3494,3863
49318,NULL,NULL,3494,3454
49319,NULL,NULL,3494,1636
49320,NULL,NULL,3494,3830
49321,NULL,NULL,3494,3611
49322,NULL,NULL,3494,644
49323,NULL,NULL,3494,1897
49324,NULL,NULL,3494,3722
49325,NULL,NULL,3494,3720
49326,NULL,NULL,3494,3364
49327,NULL,NULL,3494,3752
49328,NULL,NULL,3494,3462
49329,NULL,NULL,3494,3570
49330,NULL,NULL,3494,1754
49331,NULL,NULL,3494,1871
49332,NULL,NULL,3494,3406
49333,NULL,NULL,3494,1836
49334,NULL,NULL,3494,3862
49335,NULL,NULL,3494,3626
49336,NULL,NULL,3494,3608
49337,NULL,NULL,3494,3793
49338,NULL,NULL,3494,1892
49339,NULL,NULL,3494,3731
49340,NULL,NULL,3494,1772
49341,NULL,NULL,3494,3621
49342,NULL,NULL,3494,3613
49343,NULL,NULL,3494,4014
49344,NULL,NULL,3494,3577
49345,NULL,NULL,3494,3469
49346,NULL,NULL,3494,1840
49347,NULL,NULL,3494,1885
49348,NULL,NULL,3494,2890
49349,NULL,NULL,3494,3867
49350,NULL,NULL,3494,603
49351,NULL,NULL,3494,3678
49352,NULL,NULL,3494,350
49353,NULL,NULL,3494,2883
49354,NULL,NULL,3494,2899
49355,NULL,NULL,3494,1590
49356,NULL,NULL,3494,3646
49357,NULL,NULL,3494,3855
49358,NULL,NULL,3494,351
49359,NULL,NULL,3494,3676
49360,NULL,NULL,3494,679
49361,NULL,NULL,3494,4356
49362,NULL,NULL,3494,73
49363,NULL,NULL,3494,100
49364,NULL,NULL,3494,111
49365,NULL,NULL,3494,117
49366,NULL,NULL,3494,146
49367,NULL,NULL,3494,156
49368,NULL,NULL,3494,178
49369,NULL,NULL,3494,189
49370,NULL,NULL,3494,193
49371,NULL,NULL,3494,1678
49372,NULL,NULL,3875,3533
49373,NULL,NULL,3875,3646
49374,NULL,NULL,3988,3714
49375,NULL,NULL,3988,3550
49376,NULL,NULL,4292,3751
49377,NULL,NULL,4292,3830
49378,NULL,NULL,3687,3751
49379,NULL,NULL,3687,3877
49380,NULL,NULL,3687,3484
49381,NULL,NULL,3687,3469
49382,NULL,NULL,5738,3876
49383,NULL,NULL,4127,3751
49384,NULL,NULL,1555,3494
49385,NULL,NULL,1555,3714
49386,NULL,NULL,1020,302
49387,NULL,NULL,1020,897
49388,NULL,NULL,4058,3486
49389,NULL,NULL,4058,5734
49390,NULL,NULL,3533,1937
49391,NULL,NULL,3533,3486
49392,NULL,NULL,3533,3876
49393,NULL,NULL,3533,3751
49394,NULL,NULL,3533,1943
49395,NULL,NULL,3533,3494
49396,NULL,NULL,3533,3875
49397,NULL,NULL,3533,1948
49398,NULL,NULL,3533,1941
49399,NULL,NULL,3533,1944
49400,NULL,NULL,3533,3550
49401,NULL,NULL,3533,1930
49402,NULL,NULL,3533,3830
49403,NULL,NULL,3533,3752
49404,NULL,NULL,3533,3462
49405,NULL,NULL,3533,1934
49406,NULL,NULL,3533,3698
49407,NULL,NULL,3533,146
49408,NULL,NULL,3879,3876
49409,NULL,NULL,3743,3751
49410,NULL,NULL,3743,3446
49411,NULL,NULL,3743,7078
49412,NULL,NULL,1059,1050
49413,NULL,NULL,1948,3876
49414,NULL,NULL,1948,3533
49415,NULL,NULL,1948,3722
49416,NULL,NULL,340,260
49417,NULL,NULL,340,3682
49418,NULL,NULL,340,3448
49419,NULL,NULL,340,3751
49420,NULL,NULL,340,3670
49421,NULL,NULL,340,2241
49422,NULL,NULL,340,3645
49423,NULL,NULL,340,3494
49424,NULL,NULL,340,2922
49425,NULL,NULL,340,3714
49426,NULL,NULL,340,3550
49427,NULL,NULL,340,2072
49428,NULL,NULL,340,3797
49429,NULL,NULL,340,3484
49430,NULL,NULL,340,3878
49431,NULL,NULL,340,3576
49432,NULL,NULL,340,3830
49433,NULL,NULL,340,3577
49434,NULL,NULL,340,3469
49435,NULL,NULL,340,2910
49436,NULL,NULL,4009,3751
49437,NULL,NULL,4009,3830
49438,NULL,NULL,2305,2246
49439,NULL,NULL,4041,3830
49440,NULL,NULL,4296,3751
49441,NULL,NULL,4296,3659
49442,NULL,NULL,3497,5733
49443,NULL,NULL,3497,3751
49444,NULL,NULL,1926,3876
49445,NULL,NULL,1926,3494
49446,NULL,NULL,1926,3714
49447,NULL,NULL,1926,3550
49448,NULL,NULL,1804,3550
49449,NULL,NULL,1804,3484
49450,NULL,NULL,1804,3469
49451,NULL,NULL,3467,3751
49452,NULL,NULL,3467,3469
49453,NULL,NULL,1941,3533
49454,NULL,NULL,1944,3533
49455,NULL,NULL,2560,2564
49456,NULL,NULL,2560,3550
49457,NULL,NULL,2560,3797
49458,NULL,NULL,2560,3576
49459,NULL,NULL,4063,3751
49460,NULL,NULL,4063,3550
49461,NULL,NULL,534,3494
49462,NULL,NULL,3472,3876
49463,NULL,NULL,4038,3876
49464,NULL,NULL,4038,3550
49465,NULL,NULL,3653,3486
49466,NULL,NULL,3653,3830
49467,NULL,NULL,3685,3486
49468,NULL,NULL,3685,3751
49469,NULL,NULL,3685,3494
49470,NULL,NULL,3685,3550
49471,NULL,NULL,3685,3830
49472,NULL,NULL,2564,3494
49473,NULL,NULL,2564,2560
49474,NULL,NULL,2564,3714
49475,NULL,NULL,2564,3550
49476,NULL,NULL,2564,3797
49477,NULL,NULL,2564,3878
49478,NULL,NULL,2564,3576
49479,NULL,NULL,2564,3830
49480,NULL,NULL,4008,3494
49481,NULL,NULL,4008,3714
49482,NULL,NULL,4008,3550
49483,NULL,NULL,4008,3830
49484,NULL,NULL,4008,3752
49485,NULL,NULL,4034,3486
49486,NULL,NULL,4034,3494
49487,NULL,NULL,4034,3714
49488,NULL,NULL,4034,3550
49489,NULL,NULL,4034,3830
49490,NULL,NULL,3880,3751
49491,NULL,NULL,1767,3494
49492,NULL,NULL,1767,3550
49493,NULL,NULL,1767,3484
49494,NULL,NULL,1767,3576
49495,NULL,NULL,1767,3830
49496,NULL,NULL,1767,1892
49497,NULL,NULL,1767,1885
49498,NULL,NULL,7051,3751
49499,NULL,NULL,7051,3550
49500,NULL,NULL,2246,3322
49501,NULL,NULL,2246,2287
49502,NULL,NULL,2246,2305
49503,NULL,NULL,2246,2326
49504,NULL,NULL,2246,3077
49505,NULL,NULL,2246,3728
49506,NULL,NULL,2246,4381
49507,NULL,NULL,2246,3992
49508,NULL,NULL,2246,3942
49509,NULL,NULL,2246,2279
49510,NULL,NULL,2246,2384
49511,NULL,NULL,2246,2327
49512,NULL,NULL,2246,2256
49513,NULL,NULL,2246,2347
49514,NULL,NULL,2246,2254
49515,NULL,NULL,2246,2258
49516,NULL,NULL,1665,3494
49517,NULL,NULL,1665,3714
49518,NULL,NULL,1665,3797
49519,NULL,NULL,1665,146
49520,NULL,NULL,2922,2976
49521,NULL,NULL,2922,340
49522,NULL,NULL,342,3494
49523,NULL,NULL,4339,3751
49524,NULL,NULL,4339,3494
49525,NULL,NULL,4339,3550
49526,NULL,NULL,7002,3876
49527,NULL,NULL,2326,2246
