"";"airline";"airline_id";"source_airport";"source_airport_id";"destination_airport";"destination_airport_id";"codeshare";"stops";"equipment"
"44201";"SN";"1531";"DEL";"3093";"BRU";"302";"Y";0;"332"
"44202";"SN";"1531";"DKR";"1084";"BRU";"302";"";0;"333 332"
"44203";"SN";"1531";"DLA";"897";"BRU";"302";"";0;"333"
"44204";"SN";"1531";"DLA";"897";"FIH";"1020";"";0;"333"
"44205";"SN";"1531";"DLA";"897";"NSI";"4161";"Y";0;"333"
"44206";"SN";"1531";"DLA";"897";"ZRH";"1678";"Y";0;"333"
"44207";"SN";"1531";"DME";"4029";"BRU";"302";"";0;"319 320"
"44208";"SN";"1531";"EBB";"1187";"BRU";"302";"";0;"333"
"44209";"SN";"1531";"EDI";"535";"BRU";"302";"Y";0;"ER4"
"44210";"SN";"1531";"EMA";"523";"BRU";"302";"Y";0;"ER3"
"44211";"SN";"1531";"EWR";"3494";"BRU";"302";"Y";0;"777"
"44212";"SN";"1531";"FAO";"1626";"BRU";"302";"";0;"319 733"
"44213";"SN";"1531";"FCO";"1555";"BRU";"302";"";0;"734 733 319"
"44214";"SN";"1531";"FIH";"1020";"BRU";"302";"";0;"333"
"44215";"SN";"1531";"FIH";"1020";"DLA";"897";"";0;"333"
"44216";"SN";"1531";"FIH";"1020";"NSI";"4161";"";0;"333"
"44217";"SN";"1531";"FNA";"1059";"BJL";"1050";"";0;"333"
"44218";"SN";"1531";"FRA";"340";"ABV";"260";"Y";0;"333"
"44219";"SN";"1531";"FRA";"340";"BRU";"302";"Y";0;"733 E90 319 735 CR7 320"
"44220";"SN";"1531";"FRA";"340";"JED";"2072";"Y";0;"343"
"44221";"SN";"1531";"FRA";"340";"LIN";"1529";"Y";0;"319 733"
"44222";"SN";"1531";"GOT";"687";"BRU";"302";"";0;"319 AR1 734 733"
"44223";"SN";"1531";"GVA";"1665";"BRU";"302";"";0;"319 320 AR1 733"
"44224";"SN";"1531";"HAJ";"352";"BRU";"302";"Y";0;"DH4"
"44225";"SN";"1531";"HAM";"342";"BRU";"302";"";0;"319 AR1"
"44226";"SN";"1531";"HEL";"421";"BRU";"302";"Y";0;"717"
"44227";"SN";"1531";"IAD";"3714";"BRU";"302";"Y";0;"777"
"44228";"SN";"1531";"JED";"2072";"FRA";"340";"Y";0;"343"
"44229";"SN";"1531";"JED";"2072";"KRT";"1175";"Y";0;"343"
"44230";"SN";"1531";"KBP";"2939";"BRU";"302";"Y";0;"735"
"44231";"SN";"1531";"KGL";"1165";"EBB";"1187";"";0;"333"
"44232";"SN";"1531";"KGL";"1165";"NBO";"4059";"";0;"333"
"44233";"SN";"1531";"KRK";"669";"BRU";"302";"";0;"AR1 AR8"
"44234";"SN";"1531";"KRT";"1175";"JED";"2072";"Y";0;"343"
"44235";"SN";"1531";"LAD";"951";"FIH";"1020";"";0;"333"
"44236";"SN";"1531";"LBA";"517";"BRU";"302";"Y";0;"ER3"
"44237";"SN";"1531";"LFW";"298";"BRU";"302";"";0;"332 333"
"44238";"SN";"1531";"LHR";"507";"BRU";"302";"";0;"319 AR1 AR8"
"44239";"SN";"1531";"LIN";"1529";"BRU";"302";"";0;"AR8 AR1"
"44240";"SN";"1531";"LIN";"1529";"FRA";"340";"Y";0;"319 733"
"44241";"SN";"1531";"LIS";"1638";"BRU";"302";"";0;"733 734 319"
"44242";"SN";"1531";"LJU";"1569";"BRU";"302";"Y";0;"CR9 CR2"
"44243";"SN";"1531";"LYS";"1335";"BRU";"302";"";0;"AR8 AR1 DH4"
"44244";"SN";"1531";"MAA";"3144";"BRU";"302";"Y";0;"332"
"44245";"SN";"1531";"MAD";"1229";"BRU";"302";"";0;"733 319 734"
"44246";"SN";"1531";"MAN";"478";"BRU";"302";"";0;"AR1 AR8"
"44247";"SN";"1531";"MLA";"1606";"AMS";"580";"Y";0;"320"
"44248";"SN";"1531";"MLA";"1606";"BRU";"302";"Y";0;"319 320"
"44249";"SN";"1531";"MRS";"1353";"BRU";"302";"";0;"AR1 AR8"
"44250";"SN";"1531";"MUC";"346";"BRU";"302";"Y";0;"E95 320 CR9 AR8 319"
"44251";"SN";"1531";"MXP";"1524";"ADD";"1107";"Y";0;"763"
"44252";"SN";"1531";"MXP";"1524";"BRU";"302";"";0;"AR8 319 AR1 733"
"44253";"SN";"1531";"NBO";"4059";"BRU";"302";"";0;"333"
"44254";"SN";"1531";"NCE";"1354";"BRU";"302";"";0;"734 733 319"
"44255";"SN";"1531";"NCL";"521";"BRU";"302";"Y";0;"ER4"
"44256";"SN";"1531";"NSI";"4161";"BRU";"302";"";0;"333"
"44257";"SN";"1531";"NSI";"4161";"DLA";"897";"Y";0;"333"
"44258";"SN";"1531";"NSI";"4161";"FIH";"1020";"";0;"333"
"44259";"SN";"1531";"OPO";"1636";"BRU";"302";"";0;"734 733"
"44260";"SN";"1531";"ORD";"3830";"BRU";"302";"Y";0;"763"
"44261";"SN";"1531";"OSL";"644";"BRU";"302";"";0;"AR8 AR1"
"44262";"SN";"1531";"OTP";"1657";"BRU";"302";"Y";0;"318 73W 733"
"44263";"SN";"1531";"OUA";"246";"BRU";"302";"";0;"332"
"44264";"SN";"1531";"OUA";"246";"COO";"245";"";0;"332"
"44265";"SN";"1531";"PEK";"3364";"BRU";"302";"Y";0;"330"
"44266";"SN";"1531";"PHC";"275";"ABV";"260";"Y";0;"333"
"44267";"SN";"1531";"PHL";"3752";"BRU";"302";"Y";0;"767"
"44268";"SN";"1531";"PRG";"1587";"BRU";"302";"";0;"AR1 319 AR8 320 146"
"44269";"SN";"1531";"RAK";"1075";"BRU";"302";"";0;"319"
"44270";"SN";"1531";"RIX";"3953";"BRU";"302";"Y";0;"735 DH4"
"44271";"SN";"1531";"ROB";"1063";"ABJ";"253";"";0;"332"
"44272";"SN";"1531";"ROB";"1063";"BRU";"302";"";0;"332"
"44273";"SN";"1531";"STR";"350";"BRU";"302";"Y";0;"CR7 100"
"44274";"SN";"1531";"SXB";"1435";"BRU";"302";"";0;"AR8 AR1"
"44275";"SN";"1531";"TLL";"415";"BRU";"302";"Y";0;"CR9"
"44276";"SN";"1531";"TLS";"1273";"BRU";"302";"";0;"AR8 AR1"
"44277";"SN";"1531";"TLV";"1590";"BRU";"302";"";0;"320 319"
"44278";"SN";"1531";"TRN";"1526";"BRU";"302";"";0;"AR1 AR8"
"44279";"SN";"1531";"TXL";"351";"BRU";"302";"";0;"319 AR1 320 AR8"
"44280";"SN";"1531";"VCE";"1551";"BRU";"302";"";0;"734 AR1"
"44281";"SN";"1531";"VIE";"1613";"BRU";"302";"";0;"320 319 AR1 734"
"44282";"SN";"1531";"VNO";"3959";"BRU";"302";"";0;"AR1 AR8"
"44283";"SN";"1531";"WAW";"679";"BRU";"302";"";0;"AR1 733 AR8"
"44284";"SN";"1531";"YUL";"146";"BRU";"302";"Y";0;"763"
"44285";"SN";"1531";"YYZ";"193";"BRU";"302";"Y";0;"332"
"44286";"SN";"1531";"ZAG";"1208";"BRU";"302";"Y";0;"DH4"
"44287";"SN";"1531";"ZRH";"1678";"BRU";"302";"Y";0;"320 AR1 319 100"
"44288";"SN";"1531";"ZRH";"1678";"DLA";"897";"Y";0;"333"
"44289";"SO";"16860";"CAP";"1895";"PAP";"1897";"";0;"J31"
"44290";"SO";"16860";"PAP";"1897";"CAP";"1895";"";0;"J31"
"44291";"SP";"4429";"CVU";"5793";"FLW";"1625";"";0;"DH2"
"44292";"SP";"4429";"CVU";"5793";"HOR";"1628";"";0;"DH2"
"44293";"SP";"4429";"FLW";"1625";"CVU";"5793";"";0;"DH2"
"44294";"SP";"4429";"FLW";"1625";"HOR";"1628";"";0;"DH4 DH2"
"44295";"SP";"4429";"FLW";"1625";"TER";"1629";"";0;"DH4"
"44296";"SP";"4429";"FNC";"4091";"PXO";"1637";"";0;"DH4"
"44297";"SP";"4429";"GRW";"1627";"TER";"1629";"";0;"DH4 DH2"
"44298";"SP";"4429";"HOR";"1628";"CVU";"5793";"";0;"DH2"
"44299";"SP";"4429";"HOR";"1628";"FLW";"1625";"";0;"DH4 DH2"
"44300";"SP";"4429";"HOR";"1628";"PDL";"1633";"";0;"DH4 DH2"
"44301";"SP";"4429";"HOR";"1628";"TER";"1629";"";0;"DH4 DH2"
"44302";"SP";"4429";"PDL";"1633";"HOR";"1628";"";0;"DH2 DH4"
"44303";"SP";"4429";"PDL";"1633";"PIX";"1634";"";0;"DH4"
"44304";"SP";"4429";"PDL";"1633";"SMA";"1617";"";0;"DH4"
"44305";"SP";"4429";"PDL";"1633";"TER";"1629";"";0;"DH4 DH2"
"44306";"SP";"4429";"PIX";"1634";"PDL";"1633";"";0;"DH4"
"44307";"SP";"4429";"PIX";"1634";"TER";"1629";"";0;"DH4 DH2"
"44308";"SP";"4429";"PXO";"1637";"FNC";"4091";"";0;"DH4"
"44309";"SP";"4429";"SJZ";"1639";"TER";"1629";"";0;"DH4 DH2"
"44310";"SP";"4429";"SMA";"1617";"PDL";"1633";"";0;"DH4"
"44311";"SP";"4429";"TER";"1629";"FLW";"1625";"";0;"DH4"
"44312";"SP";"4429";"TER";"1629";"GRW";"1627";"";0;"DH4 DH2"
"44313";"SP";"4429";"TER";"1629";"HOR";"1628";"";0;"DH4 DH2"
"44314";"SP";"4429";"TER";"1629";"PDL";"1633";"";0;"DH2 DH4"
"44315";"SP";"4429";"TER";"1629";"PIX";"1634";"";0;"DH4 DH2"
"44316";"SP";"4429";"TER";"1629";"SJZ";"1639";"";0;"DH4 DH2"
"44317";"SQ";"4435";"ADL";"3341";"SIN";"3316";"";0;"772 333"
"44318";"SQ";"4435";"AKL";"2006";"SIN";"3316";"";0;"772 77W"
"44319";"SQ";"4435";"AMD";"2994";"SIN";"3316";"";0;"333"
"44320";"SQ";"4435";"AMI";"3923";"SIN";"3316";"Y";0;"319"
"44321";"SQ";"4435";"AMS";"580";"SIN";"3316";"";0;"772"
"44322";"SQ";"4435";"ATH";"3941";"IST";"1701";"";0;"772"
"44323";"SQ";"4435";"AUH";"2179";"JED";"2072";"";0;"333"
"44324";"SQ";"4435";"AUH";"2179";"RUH";"2082";"";0;"333"
"44325";"SQ";"4435";"AUH";"2179";"SIN";"3316";"";0;"333"
"44326";"SQ";"4435";"BCN";"1218";"GRU";"2564";"";0;"77W"
"44327";"SQ";"4435";"BCN";"1218";"MXP";"1524";"";0;"77W"
"44328";"SQ";"4435";"BCN";"1218";"SIN";"3316";"";0;"77W"
"44329";"SQ";"4435";"BDO";"3896";"SIN";"3316";"Y";0;"319"
"44330";"SQ";"4435";"BKI";"3269";"SIN";"3316";"Y";0;"319 320"
"44331";"SQ";"4435";"BKK";"3885";"SIN";"3316";"";0;"772 333"
"44332";"SQ";"4435";"BLR";"3131";"SIN";"3316";"";0;"772"
"44333";"SQ";"4435";"BNE";"3320";"AKL";"2006";"Y";0;"773 763"
"44334";"SQ";"4435";"BNE";"3320";"SIN";"3316";"";0;"333 772"
"44335";"SQ";"4435";"BOM";"2997";"SIN";"3316";"";0;"77W 772"
"44336";"SQ";"4435";"BPN";"3919";"SIN";"3316";"Y";0;"320 319"
"44337";"SQ";"4435";"BWN";"3272";"SIN";"3316";"";0;"773 320"
"44338";"SQ";"4435";"CAI";"1128";"DXB";"2188";"";0;"772"
"44339";"SQ";"4435";"CAN";"3370";"SIN";"3316";"";0;"333"
"44340";"SQ";"4435";"CCU";"3043";"SIN";"3316";"";0;"333"
"44341";"SQ";"4435";"CDG";"1382";"SIN";"3316";"";0;"388"
"44342";"SQ";"4435";"CGK";"3275";"SIN";"3316";"";0;"772 773"
"44343";"SQ";"4435";"CHC";"2009";"MEL";"3339";"Y";0;"320"
"44344";"SQ";"4435";"CHC";"2009";"SIN";"3316";"";0;"772"
"44345";"SQ";"4435";"CJB";"3135";"SIN";"3316";"Y";0;"319"
"44346";"SQ";"4435";"CKG";"3393";"SIN";"3316";"Y";0;"319 320"
"44347";"SQ";"4435";"CMB";"3024";"SIN";"3316";"";0;"772"
"44348";"SQ";"4435";"CNX";"3931";"SIN";"3316";"Y";0;"320"
"44349";"SQ";"4435";"COK";"3136";"SIN";"3316";"Y";0;"320"
"44350";"SQ";"4435";"CPH";"609";"SIN";"3316";"";0;"772"
"44351";"SQ";"4435";"CPT";"797";"JNB";"813";"";0;"772"
"44352";"SQ";"4435";"CSX";"3371";"SIN";"3316";"Y";0;"320"
"44353";"SQ";"4435";"CTU";"3395";"SIN";"3316";"Y";0;"320 319"
"44354";"SQ";"4435";"DAC";"3076";"SIN";"3316";"";0;"333"
"44355";"SQ";"4435";"DAD";"3196";"REP";"3035";"Y";0;"319 320"
"44356";"SQ";"4435";"DAD";"3196";"SIN";"3316";"Y";0;"320"
"44357";"SQ";"4435";"DEL";"3093";"SIN";"3316";"";0;"772 773"
"44358";"SQ";"4435";"DME";"4029";"IAH";"3550";"";0;"77W"
"44359";"SQ";"4435";"DME";"4029";"SIN";"3316";"";0;"77W"
"44360";"SQ";"4435";"DPS";"3940";"SIN";"3316";"";0;"772"
"44361";"SQ";"4435";"DXB";"2188";"CAI";"1128";"";0;"772"
"44362";"SQ";"4435";"DXB";"2188";"SIN";"3316";"";0;"773 772"
"44363";"SQ";"4435";"EWR";"3494";"SIN";"3316";"";0;"345"
"44364";"SQ";"4435";"FCO";"1555";"SIN";"3316";"";0;"772"
"44365";"SQ";"4435";"FRA";"340";"JFK";"3797";"";0;"744"
"44366";"SQ";"4435";"FRA";"340";"SIN";"3316";"";0;"744 77W"
"44367";"SQ";"4435";"FUK";"2305";"SIN";"3316";"";0;"333"
"44368";"SQ";"4435";"GRU";"2564";"BCN";"1218";"";0;"77W"
"44369";"SQ";"4435";"HAN";"3199";"SIN";"3316";"";0;"772"
"44370";"SQ";"4435";"HKG";"3077";"SFO";"3469";"";0;"77W"
"44371";"SQ";"4435";"HKG";"3077";"SIN";"3316";"";0;"77W 772 388"
"44372";"SQ";"4435";"HKT";"3179";"SIN";"3316";"Y";0;"320 319"
"44373";"SQ";"4435";"HND";"2359";"SIN";"3316";"";0;"773 333"
"44374";"SQ";"4435";"HYD";"3141";"SIN";"3316";"Y";0;"320 319"
"44375";"SQ";"4435";"IAH";"3550";"DME";"4029";"";0;"77W"
"44376";"SQ";"4435";"ICN";"3930";"SFO";"3469";"";0;"77W"
"44377";"SQ";"4435";"ICN";"3930";"SIN";"3316";"";0;"333 77W"
"44378";"SQ";"4435";"IST";"1701";"ATH";"3941";"";0;"772"
"44379";"SQ";"4435";"IST";"1701";"SIN";"3316";"";0;"772"
"44380";"SQ";"4435";"JED";"2072";"AUH";"2179";"";0;"333"
"44381";"SQ";"4435";"JFK";"3797";"FRA";"340";"";0;"744"
"44382";"SQ";"4435";"JNB";"813";"CPT";"797";"";0;"772"
"44383";"SQ";"4435";"JNB";"813";"SIN";"3316";"";0;"772"
"44384";"SQ";"4435";"KCH";"3263";"SIN";"3316";"Y";0;"734 319"
"44385";"SQ";"4435";"KIX";"3992";"SIN";"3316";"";0;"333"
"44386";"SQ";"4435";"KMG";"3382";"SIN";"3316";"Y";0;"320 319"
"44387";"SQ";"4435";"KTM";"3125";"SIN";"3316";"Y";0;"320"
"44388";"SQ";"4435";"KUL";"3304";"SIN";"3316";"";0;"333"
"44389";"SQ";"4435";"LAX";"3484";"NRT";"2279";"";0;"388"
"44390";"SQ";"4435";"LAX";"3484";"SIN";"3316";"";0;"345"
"44391";"SQ";"4435";"LGK";"3305";"SIN";"3316";"Y";0;"320 319"
"44392";"SQ";"4435";"LHR";"507";"SIN";"3316";"";0;"388 77W"
"44393";"SQ";"4435";"MAA";"3144";"SIN";"3316";"";0;"772"
"44394";"SQ";"4435";"MAN";"478";"MUC";"346";"";0;"77W"
"44395";"SQ";"4435";"MDC";"3250";"SIN";"3316";"Y";0;"319 320"
"44396";"SQ";"4435";"MEL";"3339";"SIN";"3316";"";0;"77W 388 773"
"44397";"SQ";"4435";"MEL";"3339";"WLG";"2042";"Y";0;"320"
"44398";"SQ";"4435";"MES";"3279";"SIN";"3316";"Y";0;"320 319"
"44399";"SQ";"4435";"MLE";"3156";"SIN";"3316";"";0;"333"
"44400";"SQ";"4435";"MNL";"2397";"SIN";"3316";"";0;"772 333"
"44401";"SQ";"4435";"MUC";"346";"MAN";"478";"";0;"77W"
"44402";"SQ";"4435";"MUC";"346";"SIN";"3316";"";0;"77W"
"44403";"SQ";"4435";"MUC";"346";"STR";"350";"Y";0;"CR7"
"44404";"SQ";"4435";"MUC";"346";"WAW";"679";"Y";0;"E75 E70"
"44405";"SQ";"4435";"MXP";"1524";"BCN";"1218";"";0;"77W"
"44406";"SQ";"4435";"MXP";"1524";"SIN";"3316";"";0;"77W"
"44407";"SQ";"4435";"NGO";"3942";"SIN";"3316";"";0;"333"
"44408";"SQ";"4435";"NRT";"2279";"LAX";"3484";"";0;"388"
"44409";"SQ";"4435";"NRT";"2279";"SIN";"3316";"";0;"77W 388"
"44410";"SQ";"4435";"PEK";"3364";"SIN";"3316";"";0;"773 333 772"
"44411";"SQ";"4435";"PEN";"3308";"SIN";"3316";"Y";0;"320 319"
"44412";"SQ";"4435";"PER";"3351";"SIN";"3316";"";0;"333 772"
"44413";"SQ";"4435";"PKU";"3273";"SIN";"3316";"Y";0;"319"
"44414";"SQ";"4435";"PLM";"3289";"SIN";"3316";"Y";0;"319"
"44415";"SQ";"4435";"PNH";"3034";"SIN";"3316";"Y";0;"320"
"44416";"SQ";"4435";"PUS";"2372";"SIN";"3316";"";0;"772"
"44417";"SQ";"4435";"PVG";"3406";"SIN";"3316";"";0;"772 77W"
"44418";"SQ";"4435";"REP";"3035";"DAD";"3196";"Y";0;"320"
"44419";"SQ";"4435";"REP";"3035";"PNH";"3034";"Y";0;"320"
"44420";"SQ";"4435";"REP";"3035";"SIN";"3316";"Y";0;"320 319"
"44421";"SQ";"4435";"RGN";"3239";"SIN";"3316";"Y";0;"319 320"
"44422";"SQ";"4435";"RUH";"2082";"AUH";"2179";"";0;"333"
"44423";"SQ";"4435";"SFO";"3469";"HKG";"3077";"";0;"77W"
"44424";"SQ";"4435";"SFO";"3469";"ICN";"3930";"";0;"77W"
"44425";"SQ";"4435";"SGN";"3205";"SIN";"3316";"";0;"772"
"44426";"SQ";"4435";"SIN";"3316";"ADL";"3341";"";0;"772 333"
"44427";"SQ";"4435";"SIN";"3316";"AKL";"2006";"";0;"772 77W"
"44428";"SQ";"4435";"SIN";"3316";"AMD";"2994";"";0;"333"
"44429";"SQ";"4435";"SIN";"3316";"AMI";"3923";"Y";0;"319"
"44430";"SQ";"4435";"SIN";"3316";"AMS";"580";"";0;"772"
"44431";"SQ";"4435";"SIN";"3316";"AUH";"2179";"";0;"333"
"44432";"SQ";"4435";"SIN";"3316";"BCN";"1218";"";0;"77W"
"44433";"SQ";"4435";"SIN";"3316";"BDO";"3896";"Y";0;"319"
"44434";"SQ";"4435";"SIN";"3316";"BKI";"3269";"Y";0;"319 320"
"44435";"SQ";"4435";"SIN";"3316";"BKK";"3885";"";0;"772 333"
"44436";"SQ";"4435";"SIN";"3316";"BLR";"3131";"";0;"772"
"44437";"SQ";"4435";"SIN";"3316";"BNE";"3320";"";0;"333 772"
"44438";"SQ";"4435";"SIN";"3316";"BOM";"2997";"";0;"772 77W"
"44439";"SQ";"4435";"SIN";"3316";"BPN";"3919";"Y";0;"320 319"
"44440";"SQ";"4435";"SIN";"3316";"BWN";"3272";"";0;"773 320"
"44441";"SQ";"4435";"SIN";"3316";"CAN";"3370";"";0;"333"
"44442";"SQ";"4435";"SIN";"3316";"CCU";"3043";"";0;"333"
"44443";"SQ";"4435";"SIN";"3316";"CDG";"1382";"";0;"388"
"44444";"SQ";"4435";"SIN";"3316";"CGK";"3275";"";0;"772 773"
"44445";"SQ";"4435";"SIN";"3316";"CHC";"2009";"";0;"772"
"44446";"SQ";"4435";"SIN";"3316";"CJB";"3135";"Y";0;"319"
"44447";"SQ";"4435";"SIN";"3316";"CKG";"3393";"Y";0;"319 320"
"44448";"SQ";"4435";"SIN";"3316";"CMB";"3024";"";0;"772"
"44449";"SQ";"4435";"SIN";"3316";"CNX";"3931";"Y";0;"320"
"44450";"SQ";"4435";"SIN";"3316";"COK";"3136";"Y";0;"320"
"44451";"SQ";"4435";"SIN";"3316";"CPH";"609";"";0;"772"
"44452";"SQ";"4435";"SIN";"3316";"CSX";"3371";"Y";0;"320"
"44453";"SQ";"4435";"SIN";"3316";"CTU";"3395";"Y";0;"320 319"
"44454";"SQ";"4435";"SIN";"3316";"DAC";"3076";"";0;"333"
"44455";"SQ";"4435";"SIN";"3316";"DAD";"3196";"Y";0;"320 319"
"44456";"SQ";"4435";"SIN";"3316";"DEL";"3093";"";0;"772 773"
"44457";"SQ";"4435";"SIN";"3316";"DME";"4029";"";0;"77W"
"44458";"SQ";"4435";"SIN";"3316";"DPS";"3940";"";0;"772"
"44459";"SQ";"4435";"SIN";"3316";"DXB";"2188";"";0;"773 772"
"44460";"SQ";"4435";"SIN";"3316";"EWR";"3494";"";0;"345"
"44461";"SQ";"4435";"SIN";"3316";"FCO";"1555";"";0;"772"
"44462";"SQ";"4435";"SIN";"3316";"FRA";"340";"";0;"77W 744 388"
"44463";"SQ";"4435";"SIN";"3316";"FUK";"2305";"";0;"333"
"44464";"SQ";"4435";"SIN";"3316";"HAN";"3199";"";0;"772"
"44465";"SQ";"4435";"SIN";"3316";"HKG";"3077";"";0;"772 388 77W"
"44466";"SQ";"4435";"SIN";"3316";"HKT";"3179";"Y";0;"320 319"
"44467";"SQ";"4435";"SIN";"3316";"HND";"2359";"";0;"773 333"
"44468";"SQ";"4435";"SIN";"3316";"HYD";"3141";"Y";0;"320 319"
"44469";"SQ";"4435";"SIN";"3316";"ICN";"3930";"";0;"77W 333"
"44470";"SQ";"4435";"SIN";"3316";"IST";"1701";"";0;"772"
"44471";"SQ";"4435";"SIN";"3316";"JNB";"813";"";0;"772"
"44472";"SQ";"4435";"SIN";"3316";"KCH";"3263";"Y";0;"734 319"
"44473";"SQ";"4435";"SIN";"3316";"KIX";"3992";"";0;"333"
"44474";"SQ";"4435";"SIN";"3316";"KMG";"3382";"Y";0;"320 319"
"44475";"SQ";"4435";"SIN";"3316";"KTM";"3125";"Y";0;"320"
"44476";"SQ";"4435";"SIN";"3316";"KUL";"3304";"";0;"333"
"44477";"SQ";"4435";"SIN";"3316";"LAX";"3484";"";0;"345"
"44478";"SQ";"4435";"SIN";"3316";"LGK";"3305";"Y";0;"320 319"
"44479";"SQ";"4435";"SIN";"3316";"LHR";"507";"";0;"77W 388"
"44480";"SQ";"4435";"SIN";"3316";"MAA";"3144";"";0;"772"
"44481";"SQ";"4435";"SIN";"3316";"MDC";"3250";"Y";0;"319 320"
"44482";"SQ";"4435";"SIN";"3316";"MEL";"3339";"";0;"773 77W 388"
"44483";"SQ";"4435";"SIN";"3316";"MES";"3279";"Y";0;"320 319"
"44484";"SQ";"4435";"SIN";"3316";"MLE";"3156";"";0;"333"
"44485";"SQ";"4435";"SIN";"3316";"MNL";"2397";"";0;"772 333"
"44486";"SQ";"4435";"SIN";"3316";"MUC";"346";"";0;"77W"
"44487";"SQ";"4435";"SIN";"3316";"MXP";"1524";"";0;"77W"
"44488";"SQ";"4435";"SIN";"3316";"NGO";"3942";"";0;"333"
"44489";"SQ";"4435";"SIN";"3316";"NRT";"2279";"";0;"388 77W"
"44490";"SQ";"4435";"SIN";"3316";"PEK";"3364";"";0;"772 773 333"
"44491";"SQ";"4435";"SIN";"3316";"PEN";"3308";"Y";0;"320 319"
"44492";"SQ";"4435";"SIN";"3316";"PER";"3351";"";0;"772 333"
"44493";"SQ";"4435";"SIN";"3316";"PKU";"3273";"Y";0;"319"
"44494";"SQ";"4435";"SIN";"3316";"PLM";"3289";"Y";0;"319"
"44495";"SQ";"4435";"SIN";"3316";"PNH";"3034";"Y";0;"320"
"44496";"SQ";"4435";"SIN";"3316";"PUS";"2372";"";0;"772"
"44497";"SQ";"4435";"SIN";"3316";"PVG";"3406";"";0;"772 77W"
"44498";"SQ";"4435";"SIN";"3316";"REP";"3035";"Y";0;"320 319"
"44499";"SQ";"4435";"SIN";"3316";"RGN";"3239";"Y";0;"319 320"
"44500";"SQ";"4435";"SIN";"3316";"SGN";"3205";"";0;"772"
"44501";"SQ";"4435";"SIN";"3316";"SOC";"3929";"Y";0;"319"
"44502";"SQ";"4435";"SIN";"3316";"SUB";"3928";"Y";0;"320 319"
"44503";"SQ";"4435";"SIN";"3316";"SYD";"3361";"";0;"388 333 773"
"44504";"SQ";"4435";"SIN";"3316";"SZX";"3374";"Y";0;"319 320"
"44505";"SQ";"4435";"SIN";"3316";"TPE";"2276";"";0;"333"
"44506";"SQ";"4435";"SIN";"3316";"TRV";"3153";"Y";0;"319 320"
"44507";"SQ";"4435";"SIN";"3316";"USM";"3177";"Y";0;"319"
"44508";"SQ";"4435";"SIN";"3316";"XMN";"3383";"Y";0;"320"
"44509";"SQ";"4435";"SIN";"3316";"ZRH";"1678";"";0;"388"
"44510";"SQ";"4435";"SOC";"3929";"SIN";"3316";"Y";0;"319"
"44511";"SQ";"4435";"STR";"350";"MUC";"346";"Y";0;"CR7"
"44512";"SQ";"4435";"SUB";"3928";"SIN";"3316";"Y";0;"320 319"
"44513";"SQ";"4435";"SYD";"3361";"SIN";"3316";"";0;"773 388 333"
"44514";"SQ";"4435";"SZX";"3374";"SIN";"3316";"Y";0;"319 320"
"44515";"SQ";"4435";"TPE";"2276";"SIN";"3316";"";0;"333"
"44516";"SQ";"4435";"TRV";"3153";"SIN";"3316";"Y";0;"320 319"
"44517";"SQ";"4435";"USM";"3177";"SIN";"3316";"Y";0;"319"
"44518";"SQ";"4435";"WLG";"2042";"SYD";"3361";"Y";0;"320"
"44519";"SQ";"4435";"XMN";"3383";"SIN";"3316";"Y";0;"320"
"44520";"SQ";"4435";"ZRH";"1678";"SIN";"3316";"";0;"388"
"44521";"SS";"1908";"DKR";"1084";"ORY";"1386";"";0;"330"
"44522";"SS";"1908";"DZA";"915";"TNR";"918";"";0;"330"
"44523";"SS";"1908";"FDF";"2878";"ORY";"1386";"";0;"744"
"44524";"SS";"1908";"FDF";"2878";"SLU";"2893";"Y";0;"ATR"
"44525";"SS";"1908";"MIA";"3576";"ORY";"1386";"";0;"330"
"44526";"SS";"1908";"MRU";"893";"ORY";"1386";"";0;"744"
"44527";"SS";"1908";"ORY";"1386";"DKR";"1084";"";0;"330"
"44528";"SS";"1908";"ORY";"1386";"DZA";"915";"";0;"330"
"44529";"SS";"1908";"ORY";"1386";"FDF";"2878";"";0;"744"
"44530";"SS";"1908";"ORY";"1386";"MIA";"3576";"";0;"330"
"44531";"SS";"1908";"ORY";"1386";"MRU";"893";"";0;"744"
"44532";"SS";"1908";"ORY";"1386";"PTP";"2881";"";0;"744"
"44533";"SS";"1908";"ORY";"1386";"RUN";"916";"";0;"330 744"
"44534";"SS";"1908";"ORY";"1386";"SXM";"2899";"";0;"744"
"44535";"SS";"1908";"PTP";"2881";"ORY";"1386";"";0;"744"
"44536";"SS";"1908";"PTP";"2881";"SFG";"2879";"Y";0;"ATR"
"44537";"SS";"1908";"RUN";"916";"ORY";"1386";"";0;"744 330"
"44538";"SS";"1908";"SFG";"2879";"PTP";"2881";"Y";0;"ATR"
"44539";"SS";"1908";"SLU";"2893";"FDF";"2878";"Y";0;"ATR"
"44540";"SS";"1908";"SXM";"2899";"FDF";"2878";"";0;"744"
"44541";"SS";"1908";"SXM";"2899";"PTP";"2881";"";0;"744"
"44542";"SS";"1908";"TNR";"918";"ORY";"1386";"";0;"330"
"44543";"SU";"130";"AAQ";"4353";"SVO";"2985";"";0;"SU9 319"
"44544";"SU";"130";"ABA";"2955";"VKO";"2988";"Y";0;"320"
